Multi_Cell_Image_Id,Multi_Cell_Image_Name,Single_Cell_Image_Id,TableNumber,ImageNumber,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,moa
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,24,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,25,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,26,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,27,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,28,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,29,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,30,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,31,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,32,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,33,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,34,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,35,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,36,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,37,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,38,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,39,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,40,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,41,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,42,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,43,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,44,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,45,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,46,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,47,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,48,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,49,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,50,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,51,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,52,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,53,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,54,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,55,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,56,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,57,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,58,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,59,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,60,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,61,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,62,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,63,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,64,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,65,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,66,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,67,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,68,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,69,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,70,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,71,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,72,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,73,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,74,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,75,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,76,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,77,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,78,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,79,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,80,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,81,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,82,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,83,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,84,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,85,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,86,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,87,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,88,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,89,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,90,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,91,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,92,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,93,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,94,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,95,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,96,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,97,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,98,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,99,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,100,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,101,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,102,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,103,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,104,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,105,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,106,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,107,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,108,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,109,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,110,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,111,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,112,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,113,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,114,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,115,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,116,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,117,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,118,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,119,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,120,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,121,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,122,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,123,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,124,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,125,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,126,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,127,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,128,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,129,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,130,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,131,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,132,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,133,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,134,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,135,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,136,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,137,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,138,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,139,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,140,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,141,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,142,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,143,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,144,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,145,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,146,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,147,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,148,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,149,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,150,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,151,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,152,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,153,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,154,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,155,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,156,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,157,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,158,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,159,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
6,B02_s1_w1FDD9356D-FF65-44C5-8B07-6BEC430F6014,160,4,1,Week4_27481,B02,1,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,0,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,1,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,2,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,3,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,4,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,5,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,6,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,7,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,8,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,9,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,10,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,11,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,12,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,13,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,14,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,15,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,16,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,17,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,18,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,19,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,20,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,21,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,22,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,23,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,24,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,25,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,26,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,27,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,28,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,29,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,30,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,31,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,32,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,33,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,34,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,35,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,36,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,37,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,38,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,39,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,40,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,41,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,42,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,43,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,44,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,45,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,46,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,47,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,48,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,49,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,50,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,51,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,52,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,53,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,54,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,55,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,56,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,57,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,58,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,59,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,60,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,61,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
1,B02_s1_w16F89C55C-7808-4136-82E4-E066F8E3CB10,62,4,241,Week4_27521,B02,2,DMSO,0.0,DMSO
